song_id,title,release,artist_name,year,tag,duration,listeners,playcount,image_url_large,image_url_exlarge
SOOWUDY12A6D4FA0B0,Summer Of My Life,Charcoal Lane,Archie Roach,1990,[],0,471,1324,https://lastfm.freetls.fastly.net/i/u/174s/cfdf2865afdec85b076dbe3b0a7188ec.png,https://lastfm.freetls.fastly.net/i/u/300x300/cfdf2865afdec85b076dbe3b0a7188ec.png
SODSOYL12A6D4F5B39,Foggy Mountain Breakdown,The Complete Mercury Recordings,Lester Flatt / Earl Scruggs / The Foggy Mountain Boys,0,[],0,0,0,n/a,n/a
SOMLQLS12A8C13D138,Sonata No. 10 Op. 70,Scriabin - Piano Works,Mikhail Pletnev,0,[],776000,142,194,https://lastfm.freetls.fastly.net/i/u/174s/ad8c343f95e899a4395b9451cce07cfb.png,https://lastfm.freetls.fastly.net/i/u/300x300/ad8c343f95e899a4395b9451cce07cfb.png
SOKQPKX12A6D4FAC5B,Red Ramona,Shake And Play,Janette Slack,0,['breakbeat'],435000,186,269,n/a,n/a
SOFKEUC12A6D4F4C3F,What Matters Is Just You,Aire/Invisible,Luis Eduardo Aute,0,['Cantautores'],0,357,583,https://lastfm.freetls.fastly.net/i/u/174s/88d96abc9dbbae36563a0eb60e9c17b7.png,https://lastfm.freetls.fastly.net/i/u/300x300/88d96abc9dbbae36563a0eb60e9c17b7.png
SOPXLUV12AB018128F,Southern Comfort,One Step Forward,Lonesome River Band,0,['bluegrass'],183000,289,646,https://lastfm.freetls.fastly.net/i/u/174s/38fd7ece88f8403bbe81f2ddbf633f48.png,https://lastfm.freetls.fastly.net/i/u/300x300/38fd7ece88f8403bbe81f2ddbf633f48.png
SOOIKJH12A6D4F6454,Something From Nothing,Friendship Forever,Retard-O-Bot,2005,['Disney Channel Dub Step'],130000,2215,8712,https://lastfm.freetls.fastly.net/i/u/174s/5fc0078f85e34de29841e4ab233fca7a.png,https://lastfm.freetls.fastly.net/i/u/300x300/5fc0078f85e34de29841e4ab233fca7a.png
SOXXJGW12AAF3B58CF,Half Light,The Other Coast,Michael Whalen,0,[],324000,79,174,https://lastfm.freetls.fastly.net/i/u/174s/b650c59a03594efb8617b8d03b52215d.png,https://lastfm.freetls.fastly.net/i/u/300x300/b650c59a03594efb8617b8d03b52215d.png
SOBGKMC12A8C137FE0,Bonus Track,Spirit Of '94,Kaze,0,[],497000,1,3,n/a,n/a
SOKAWDI12A6D4FA72F,High Low And In Between,Country Linedancing,Mark Wills,1996,"['country', 'great song', 'classic country', 'modern country', 'linedance']",195000,4647,11638,https://lastfm.freetls.fastly.net/i/u/174s/6c34256a5d674fb1ade7b20191f07ba4.png,https://lastfm.freetls.fastly.net/i/u/300x300/6c34256a5d674fb1ade7b20191f07ba4.png
SOWGQLY12AAF3B47D9,Detalles,En Vivo,Roberto Carlos,1990,"['romantic', 'mojo', 'feel me', 'especiales', 'eu quero esse amor']",309000,6173,24201,https://lastfm.freetls.fastly.net/i/u/174s/b177c50d2a1a4bf5be7bb0cf8eb8f978.png,https://lastfm.freetls.fastly.net/i/u/300x300/b177c50d2a1a4bf5be7bb0cf8eb8f978.png
SOGXPYA12A58A769A7,Rock Can't Last Forever  (You Hate Me Hate Music Album Version),You Make Me Hate Music,Fine China,2002,['30 Strand Grass'],0,45,75,n/a,n/a
SOHNWIM12A67ADF7D9,Get Along (Feat: Pace Won) (Instrumental),Charango,Morcheeba,2002,"['trip-hop', 'lounge', 'Morcheeba', 'chillout', 'pop']",227000,4504,5297,n/a,n/a
SOHCDDC12AB018B206,Caravan,"Greatest Hits Of Richard ""Groove"" Holmes","Richard ""Groove"" Holmes",0,[],361000,100,195,n/a,n/a
SOAAQWU12A8C13F908,Just Is,What Sound,Lamb,0,"['trip-hop', 'electronic', 'trip hop', 'female vocalists', 'chillout']",248000,45876,155348,https://lastfm.freetls.fastly.net/i/u/174s/b1865982ba3b4940b2a0d137140a8987.png,https://lastfm.freetls.fastly.net/i/u/300x300/b1865982ba3b4940b2a0d137140a8987.png
SOTOTTC12A8C142727,The Life That I Never Had,The Life That I Never Had,Sektosixo,0,[],0,2,3,n/a,n/a
SOELTOP12AAFF415CF,Inside Your Dreams,Inside Your Dreams,DJ Markitos,2003,[],384000,151,324,https://lastfm.freetls.fastly.net/i/u/174s/1a1f8f3bf87ff363e4f810ec0a36bbbd.png,https://lastfm.freetls.fastly.net/i/u/300x300/1a1f8f3bf87ff363e4f810ec0a36bbbd.png
SOSNZGD12A582A2624,Hot (Album Version),Milk Me  [Amended Version],The Beatnuts,0,[],0,22,56,n/a,n/a
SOFCGTP12A8C140A93,Have It All,Euphonic 10 Years,Ronski Speed presents Sun Decade,0,"['trance', 'electronic', 'vocal trance']",226000,1512,5204,n/a,n/a
SOQAWRX12A8C140FB3,Words - Re-Recording,Jeannie C. Riley Selected Hits,Jeannie C. Riley,0,[],0,3,5,n/a,n/a
SOECFIW12A8C144546,Viejo,Caraluna,Bacilos,0,"['pop', 'latin']",307000,6608,25014,https://lastfm.freetls.fastly.net/i/u/174s/b729cef47e76478c86b2cdc60e7152d1.png,https://lastfm.freetls.fastly.net/i/u/300x300/b729cef47e76478c86b2cdc60e7152d1.png
SOGHBFO12AB017C407,Victims of the Riddle [Vivisection],Sheep Farming In Barnet,Toyah,1979,[],236000,481,1162,https://lastfm.freetls.fastly.net/i/u/174s/99cb81e0cd8bf4b5e87fc3c5a20b6f4b.png,https://lastfm.freetls.fastly.net/i/u/300x300/99cb81e0cd8bf4b5e87fc3c5a20b6f4b.png
SOCFEYX12AB0185304,Kama Sutra,Kama Sutra,The Wolfmen,0,[],225000,36,101,https://lastfm.freetls.fastly.net/i/u/174s/d333bc772b484856a51a62dd7ed54214.png,https://lastfm.freetls.fastly.net/i/u/300x300/d333bc772b484856a51a62dd7ed54214.png
SOIJRWP12A8C13E78D,E non lo scorderò,I successi di Fausto Leali,Fausto Leali,0,[],0,26,31,n/a,n/a
SOYFPHJ12A8C13C2B2,What Can I Do?,17 Reasons,Link 80,1997,[],174000,3024,10152,https://lastfm.freetls.fastly.net/i/u/174s/abff3ea545404d0db92844a461e9aa6d.png,https://lastfm.freetls.fastly.net/i/u/300x300/abff3ea545404d0db92844a461e9aa6d.png
SOUMNSI12AB0182807,Whats up with the Underground,EP2,Linkwood,0,"['jazzy house', 'deep house', 'broken house']",285000,1148,3230,https://lastfm.freetls.fastly.net/i/u/174s/453470c32f4d42c3fb9a3f37c5fb9028.png,https://lastfm.freetls.fastly.net/i/u/300x300/453470c32f4d42c3fb9a3f37c5fb9028.png
SOMLVLH12AC3DF9CCD,Pacific Sunrise,Freetime,Spyro Gyra,1981,"['jazz', 'jazz fusion', 'Smooth Jazz', 'instrumental', 'Pat Metheny']",473000,2010,4617,https://lastfm.freetls.fastly.net/i/u/174s/c58d89620acf14d7c955d06fb0e5c359.png,https://lastfm.freetls.fastly.net/i/u/300x300/c58d89620acf14d7c955d06fb0e5c359.png
SOEXXWL12AB0189326,Gnostalgia,Sacrament,White Willow,2000,['Progressive rock'],618000,1044,3368,https://lastfm.freetls.fastly.net/i/u/174s/5ea45a7e2e7fdfe601b1ec6216312b2d.png,https://lastfm.freetls.fastly.net/i/u/300x300/5ea45a7e2e7fdfe601b1ec6216312b2d.png
SOAHCHL12A8C13C8C5,Sin Sin Sin (Sentience Loney Mix),Sin Sin Sin,Robbie Williams,2006,"['indie', 'pop', 'british', 'alternative', 'sexy']",262000,162,467,https://lastfm.freetls.fastly.net/i/u/174s/4b143b883dbb4a24b22df2395fb39e0e.png,https://lastfm.freetls.fastly.net/i/u/300x300/4b143b883dbb4a24b22df2395fb39e0e.png
SOHMXUE12AB018676C,Bihac,Maschinensturm,Prager Handgriff,1995,"['ebm', 'Old school EBM']",193000,284,679,https://lastfm.freetls.fastly.net/i/u/174s/f70cece4bfe2421a892eb292306cefb7.png,https://lastfm.freetls.fastly.net/i/u/300x300/f70cece4bfe2421a892eb292306cefb7.png
SOLLEAB12AB017DC60,Hard Life Feat Raw Breed,Operation Infinite Grit,Marc Live,0,[],93000,5,10,https://lastfm.freetls.fastly.net/i/u/174s/e0af50d35a8845ecb849679c266e980f.png,https://lastfm.freetls.fastly.net/i/u/300x300/e0af50d35a8845ecb849679c266e980f.png
SOLTFTE12A8C13718B,Memories Of Love - Original Mix,Galaxy EP,Paul Miller,0,"['trance', 'uplifting trance', 'dance', 'my favorite', 'club trance']",514000,720,1635,https://lastfm.freetls.fastly.net/i/u/174s/8422f43d54574ddf99bc251ebd238913.png,https://lastfm.freetls.fastly.net/i/u/300x300/8422f43d54574ddf99bc251ebd238913.png
SOIOVEM12A8C13D837,Praise_ My Soul_ The King Of Heaven,Hymn,American Boychoir,0,[],0,0,0,n/a,n/a
SOXIARP12AB018492E,Edward Smith,Black Umbrella,Thought Industry,1997,[],273000,397,1718,https://lastfm.freetls.fastly.net/i/u/174s/2641c66c10f14e6e809e2943de8f17c3.png,https://lastfm.freetls.fastly.net/i/u/300x300/2641c66c10f14e6e809e2943de8f17c3.png
SOSTYVO12AC907117C,Dark Country,Breaking In An Angel,Red Animal War,0,[],229000,1161,3823,https://lastfm.freetls.fastly.net/i/u/174s/545afd19aace453782c91d8329066c1f.png,https://lastfm.freetls.fastly.net/i/u/300x300/545afd19aace453782c91d8329066c1f.png
SOHVRGJ12AB01826FE,Highway Paved With Pain,Old Country Town,Lonesome River Band,2007,['bluegrass'],177000,989,2671,https://lastfm.freetls.fastly.net/i/u/174s/5ba4a92828964d45b267117ed3939f2b.png,https://lastfm.freetls.fastly.net/i/u/300x300/5ba4a92828964d45b267117ed3939f2b.png
SODRTHY12AB018FB3B,End Of The Beginning (Album Version),Perspective,Jason Becker,0,[],0,61,170,n/a,n/a
SOARKPN12AB018A3F1,Britannia,Love U More: The Very Best Of,Sunscreem,2009,[],246000,114,390,n/a,n/a
SOVGOBZ12AB0185AB0,I'm About To Do Something (That I'm Gonna Regret),Chrome Tape,Motormark,2004,"['8-bit', 'punk rock', 'digital hardcore', 'motomark', 'something that im gonna regret']",185000,2238,7677,https://lastfm.freetls.fastly.net/i/u/174s/ad4a9438eaf47cd9e5c3defc2f3ab95e.png,https://lastfm.freetls.fastly.net/i/u/300x300/ad4a9438eaf47cd9e5c3defc2f3ab95e.png
SOBBODD12A8C13FFA0,Ring Road,Ring Road,Underworld,2007,"['electronic', 'underworld', 'electronica', 'british', 'beautiful']",271000,46274,184315,https://lastfm.freetls.fastly.net/i/u/174s/66830ef744c94e6ab3678c2bb7b02b1e.png,https://lastfm.freetls.fastly.net/i/u/300x300/66830ef744c94e6ab3678c2bb7b02b1e.png
SOJKQRQ12AB01804A5,LEsperanza,The Very Best of Euphoric Dance Breakdown 2009,Airscape,0,[],304000,532,1695,https://lastfm.freetls.fastly.net/i/u/174s/fc07a22eb0166a34146e9f0998443513.png,https://lastfm.freetls.fastly.net/i/u/300x300/fc07a22eb0166a34146e9f0998443513.png
SOKFTXQ12AB018C33A,That Crutch,So Many Roads,Neal Morse,2007,"['Progressive rock', 'folk', 'christian rock', 'alternative gospel']",0,1755,4973,https://lastfm.freetls.fastly.net/i/u/174s/39c91a363efacb2704c4d4f35316bfa0.png,https://lastfm.freetls.fastly.net/i/u/300x300/39c91a363efacb2704c4d4f35316bfa0.png
SOGWEOB12AB018A4D0,I Say A Little Prayer,The Legendary Hi Records Albums_ Volume 3: Full Of Fire + Have A Good Time + The Belle Album + Truth n Time,Al Green,1978,"['soul', 'funk', 'freakey stylish', 'One big big mix', 'bacharach and david']",132000,8794,26485,https://lastfm.freetls.fastly.net/i/u/174s/31cd0ddbc7f24dcc83eb95f92b68bab9.png,https://lastfm.freetls.fastly.net/i/u/300x300/31cd0ddbc7f24dcc83eb95f92b68bab9.png
SOIHJKI12A8C13D474,Dawning Star,Double Negative,The Muffins,0,"['hall of fame', 'great prog', 'RC ECLECTIC', 'RC DARK ROCK', 'tranquinal']",319000,426,715,https://lastfm.freetls.fastly.net/i/u/174s/4c80d59aa656ce567135f464455d4959.png,https://lastfm.freetls.fastly.net/i/u/300x300/4c80d59aa656ce567135f464455d4959.png
SOFMVOA12AB018240A,Irreplaceable,Get Your Stereo Deluxed Vol. 6,The Funky Lowlives,2002,"['chillout', 'lounge', 'my-love', 'Best Of Down Tempo', 'Best Of Downtempo']",336000,32757,77101,https://lastfm.freetls.fastly.net/i/u/174s/fc4238448dc349a2c9d5b2844657c147.png,https://lastfm.freetls.fastly.net/i/u/300x300/fc4238448dc349a2c9d5b2844657c147.png
SOCELXR12AB017EB1B,AcroyearII,LP5,Autechre,1998,"['idm', 'electronica', 'electronic', 'experimental', 'glitch']",519000,59336,197265,https://lastfm.freetls.fastly.net/i/u/174s/8d6668c979fc4d44cd248d9c48e2ca39.png,https://lastfm.freetls.fastly.net/i/u/300x300/8d6668c979fc4d44cd248d9c48e2ca39.png
SOBAHCX12AB0183F7A,And Then You Went Away,Resurrection,Brian Vander Ark,2004,['Brian Vander Arc'],0,971,5811,https://lastfm.freetls.fastly.net/i/u/174s/f2dfa4bc95bd850bccc34f92dbe5cad5.png,https://lastfm.freetls.fastly.net/i/u/300x300/f2dfa4bc95bd850bccc34f92dbe5cad5.png
SOINLLV12A6D4FBB05,You Don't Know What You're Doing,Loose Tonight,Debbie Davies,0,"['female vocalists', 'blues', 'guitar']",135000,209,438,https://lastfm.freetls.fastly.net/i/u/174s/35adec0b5a0e471991b4fe99c8eb1fd5.png,https://lastfm.freetls.fastly.net/i/u/300x300/35adec0b5a0e471991b4fe99c8eb1fd5.png
SOBHUSK12AB0187786,Touched (Intro: From 'That Winter' By Pamela Gillilan),Ignorance,Boo Hewerdine,0,[],0,59,121,n/a,n/a
SOPNAOX12A6D4F85AF,Day,Brave Murder Day,Katatonia,1996,"['doom metal', 'depressive', 'melancholic', 'depressive rock', 'beautiful']",268000,69068,491299,https://lastfm.freetls.fastly.net/i/u/174s/c394f0bec7788225fb6ca35ca9d07301.png,https://lastfm.freetls.fastly.net/i/u/300x300/c394f0bec7788225fb6ca35ca9d07301.png
SOIGUQJ12A6D4FAB11,En oo koskaan tavannut,Helvetisti järkeä,Zen Cafe,2001,"['pop', 'rock', 'lovesong', 'finnish', '00s']",305000,4951,23226,https://lastfm.freetls.fastly.net/i/u/174s/27657e3dcefa3e0691f4000c367d67d4.png,https://lastfm.freetls.fastly.net/i/u/300x300/27657e3dcefa3e0691f4000c367d67d4.png
SOJUTQH12A8C13D5F3,B15 Apna Sangheet Sings Apna Sangsheet_ Ruled By The Mob,Minesweeper,DJ Rupture,0,[],0,0,0,n/a,n/a
SOXDQGB12AB018AC90,Militant Musicfreaks,The Never Ending Story,Warlocks,0,['Hip-Hop'],227000,141,287,https://lastfm.freetls.fastly.net/i/u/174s/b164e7c1407043d98bb3ad2a478fe99b.png,https://lastfm.freetls.fastly.net/i/u/300x300/b164e7c1407043d98bb3ad2a478fe99b.png
SOSUDKY12AC3DFA679,The Color Of The Water / Dreaming Of The Future,Sea Of Dreams,Luis Bacalov,2007,[],114000,15,33,https://lastfm.freetls.fastly.net/i/u/174s/38ec60cb72564da79995acd6dcffa002.png,https://lastfm.freetls.fastly.net/i/u/300x300/38ec60cb72564da79995acd6dcffa002.png
SOUGJMK12AB018852E,Nothing More to Say,Sounds of an Amateur,AJP,0,[],170000,1,1,n/a,n/a
SOPZPJR12AB0180ED3,Rock'n'roll vengeance,As-tu déjà oublié?,La Souris Déglinguée,2003,[],183000,537,1684,https://lastfm.freetls.fastly.net/i/u/174s/824ef4113a1a40d688945626583e0e77.png,https://lastfm.freetls.fastly.net/i/u/300x300/824ef4113a1a40d688945626583e0e77.png
SOMPTDS12A8C13AC1D,Qui ? (version baba cool),Ma Grand-Mère,Mickey 3D,2002,[],171000,80,152,n/a,n/a
SOENBNC12A8C1326F6,Four Horses,God's Tattoos,William Lee Ellis,0,[],146000,53,124,https://lastfm.freetls.fastly.net/i/u/174s/704663430accc586db90977480710320.png,https://lastfm.freetls.fastly.net/i/u/300x300/704663430accc586db90977480710320.png
SOCEXXJ12AB0185239,Laurie Ann,Glen Rocks,Glen Glenn,2000,"['oldies', 'doo wop']",165000,871,2629,https://lastfm.freetls.fastly.net/i/u/174s/79f810455c354d49b5b78f09f63fbfaa.png,https://lastfm.freetls.fastly.net/i/u/300x300/79f810455c354d49b5b78f09f63fbfaa.png
SOIYPRW12AB018669D,Näckaspel,Visor från vinden (Bonus Version),Sofia Karlsson,2007,[],179000,2254,9586,https://lastfm.freetls.fastly.net/i/u/174s/78d3c924120c7a776e06ade7de0e9763.png,https://lastfm.freetls.fastly.net/i/u/300x300/78d3c924120c7a776e06ade7de0e9763.png
SOHLMBQ12AC961881F,Get Up (Club Mix),The Great Bouzouki / Get Up,Krid P,0,[],363000,52,107,n/a,n/a
SOPDAZL12A58A7CAE5,Melodia Do Amor,Bis - Jovem Guarda,Golden Boys,0,[],171000,62,118,n/a,n/a
SOUMLGC12A6D4F9C32,Whatcha Gonna Do When Your Number's Up?   (The Best We Could Find Album Version),The Best We Could Find,STEVE TAYLOR,0,[],0,28,37,n/a,n/a
SOVECZJ12AB01828DB,Waste of Time,Tried & True,Junkyard,0,[],185000,258,650,https://lastfm.freetls.fastly.net/i/u/174s/e2b424f7e80d4e8488bf7b40ab526f40.png,https://lastfm.freetls.fastly.net/i/u/300x300/e2b424f7e80d4e8488bf7b40ab526f40.png
SOVVXOO12A8C13AED8,Deep in the night,Deep in the night,JK,0,[],235000,47,176,n/a,n/a
SOWKZGU12AF72A2B4A,Skase,Christos Dantis Best,Christos Dantis,0,[],221000,87,180,https://lastfm.freetls.fastly.net/i/u/174s/039de207f36d455d85fd21763cf6960a.png,https://lastfm.freetls.fastly.net/i/u/300x300/039de207f36d455d85fd21763cf6960a.png
SOAGUGD12A8C13FB69,Make Her Feel Good,Roc-A-Fella Records Presents Teairra Marí,Teairra Marí,2005,"['classic', 'female vocalists', 'r and b', 'rnb', 'vocal harmonies']",225000,7447,23101,https://lastfm.freetls.fastly.net/i/u/174s/5f9b1179ddc7234a0178f6c2f83c7c36.png,https://lastfm.freetls.fastly.net/i/u/300x300/5f9b1179ddc7234a0178f6c2f83c7c36.png
SOOEDWI12A58A7B1C4,Radio Was Unplugged,Dinosaurs Turn Into Birds,Silent Kids,0,[],216000,19,41,https://lastfm.freetls.fastly.net/i/u/174s/8fb9daf4b1646a12e287cdbf45595ccc.png,https://lastfm.freetls.fastly.net/i/u/300x300/8fb9daf4b1646a12e287cdbf45595ccc.png
SOJEBYC12A6310E031,Margaret On The Guillotine (LP Version),Viva Hate,Morrissey,1988,"['indie', 'margaret thatcher', 'rock', '80s', 'alternative']",233000,57913,226957,https://lastfm.freetls.fastly.net/i/u/174s/e2cee7c8e5f74d92aa779eef3a504566.png,https://lastfm.freetls.fastly.net/i/u/300x300/e2cee7c8e5f74d92aa779eef3a504566.png
SOJGCRL12A8C144187,At the Ball_ That's All,Best of Laurel & Hardy - The Lonesome Pine,Laurel & Hardy,0,[],0,0,0,n/a,n/a
SOQPSNZ12A8AE44A95,Presence Of The Dead (Album Version),Testimony Of The Ancients,Pestilence,0,['death metal'],0,544,798,n/a,n/a
SOGUUQT12A8C13599E,The Art of the Fugue_ BWV 1080/Contrapunctus XIV,Bach:  The Art of the Fugue,Juilliard String Quartet,0,[],0,0,0,n/a,n/a
SOJJMAE12A8C135E68,Love Has A Diameter,Puzzle,Biffy Clyro,2007,"['indie', 'alternative rock', 'rock', 'biffy clyro', 'Grunge']",0,90406,466682,n/a,n/a
SONQPBR12AB0187DD8,Communion,The phuture that never happened,Mental Overdrive,1991,['7 of 10 stars'],328000,147,295,https://lastfm.freetls.fastly.net/i/u/174s/b18bbed7da079453ea6e40a9d2e7678c.png,https://lastfm.freetls.fastly.net/i/u/300x300/b18bbed7da079453ea6e40a9d2e7678c.png
SODLNNU12A8AE475B5,No quarter,Garbage daze re-regurgitated,Exhumed,0,"['death metal', 'metal', 'cover', 'Led Zeppelin', 'mtv']",206000,1477,3704,https://lastfm.freetls.fastly.net/i/u/174s/bc45fb5295e647a3995a1c0610da70be.png,https://lastfm.freetls.fastly.net/i/u/300x300/bc45fb5295e647a3995a1c0610da70be.png
SONTDUZ12D021989FD,Rowboat,Unchained,Johnny Cash,1996,"['country', 'folk', 'covers', 'Alt-country', 'acoustic']",0,74118,236514,https://lastfm.freetls.fastly.net/i/u/174s/f42b7e8f65338248e364b633658cc5a5.png,https://lastfm.freetls.fastly.net/i/u/300x300/f42b7e8f65338248e364b633658cc5a5.png
SOQCROT12AB017ECA2,Captain_ My Captain,Avalanche,I_ Synthesist,2003,[],0,0,0,n/a,n/a
SOHBAMW12AF72A0AA9,Home In Your Heart,Joyful Noise,Derek Trucks;Solomon Burke,0,[],0,10,23,n/a,n/a
SOHTYTP12AB0185CA1,Pourquoi,Silence,Anael Miller,0,[],182000,203,890,https://lastfm.freetls.fastly.net/i/u/174s/92be2a5be9d648d8bf56f637ac23b6ad.png,https://lastfm.freetls.fastly.net/i/u/300x300/92be2a5be9d648d8bf56f637ac23b6ad.png
SOGTNHX12AB0180BF0,Sold Out Of Love,Sold Out Of Love,New York Rel-X,2005,[],0,202,951,n/a,n/a
SODHRTM12A8C13B611,He's So Brave,Listen To My Shapes,Sensations,2005,[],198000,31,147,https://lastfm.freetls.fastly.net/i/u/174s/9e55568a80db4be4a69aecc5e8081949.png,https://lastfm.freetls.fastly.net/i/u/300x300/9e55568a80db4be4a69aecc5e8081949.png
SODOHGX12A8C13ECBA,Rave Up,Girltalk,Bad Dreams Fancy Dress,1989,[],179000,36,100,n/a,n/a
SOPWMAB12A58A7E8E9,02.17 AM,Sweep Of Days,Blue Foundation,2004,"['trip-hop', 'chillout', 'electronic', 'nu jazz', 'downtempo']",182000,33021,141898,https://lastfm.freetls.fastly.net/i/u/174s/a26547b6993a4c01954133f72da2015a.png,https://lastfm.freetls.fastly.net/i/u/300x300/a26547b6993a4c01954133f72da2015a.png
SOMVWIV12A8C133D30,She's Alright,Grown Up Wrong,The Real Kids,1977,"['70s', 'power pop', 'Garage Rock']",104000,4996,14201,https://lastfm.freetls.fastly.net/i/u/174s/6c9860b2f5624577c526ab71d542d6a4.png,https://lastfm.freetls.fastly.net/i/u/300x300/6c9860b2f5624577c526ab71d542d6a4.png
SOGKDCA12A8C141C21,The Itsy Bitsy Spider,Dora The Explorer,Dora The Explorer,0,"['kids', 'childrens music', 'chipmunks', 'rise up singing', 'kids music']",48000,6015,14728,https://lastfm.freetls.fastly.net/i/u/174s/dd2ff0e1f468412ec1df86141f371d70.png,https://lastfm.freetls.fastly.net/i/u/300x300/dd2ff0e1f468412ec1df86141f371d70.png
SOCPXYM12A8C143BEF,Mirage,FOCUSED,Billy Cobham,1998,"['jazz fusion', 'conga', 'sound example', 'jazz', 'funky']",529000,1991,5533,https://lastfm.freetls.fastly.net/i/u/174s/c971b4ed753f4868ad02df6acf7432d6.png,https://lastfm.freetls.fastly.net/i/u/300x300/c971b4ed753f4868ad02df6acf7432d6.png
SOJDCGI12A8C137434,How Great Is Our King,Live 2005,EM1,2005,[],303000,4,13,n/a,n/a
SOBLOFA12A8C140408,Battery,And Christmas For All! The Holiday Tribute to Metallica,Santa Claws and the Naughty But Nice Orchestra,2007,"['covers', 'chillout', 'cover', 'cover songs', 'Bay Area']",225000,1098,2843,https://lastfm.freetls.fastly.net/i/u/174s/7d7a9436105b2034a0903fd32909fa51.png,https://lastfm.freetls.fastly.net/i/u/300x300/7d7a9436105b2034a0903fd32909fa51.png
SOHNFBA12AB018CD1D,Black Gold,Total Life Forever,Foals,2010,"['indie', 'indie rock', 'alternative', 'electronic', 'math rock']",386000,213541,1727833,https://lastfm.freetls.fastly.net/i/u/174s/11e6379ebbd342e9c2c36fd61ffd050e.png,https://lastfm.freetls.fastly.net/i/u/300x300/11e6379ebbd342e9c2c36fd61ffd050e.png
SOYBKBM12AB018577C,Mary Beth,The Solo Recordings [1971-1972],Peter Yarrow,0,[],167000,367,628,https://lastfm.freetls.fastly.net/i/u/174s/52653e3223444593b10fdfaeaa4f6769.png,https://lastfm.freetls.fastly.net/i/u/300x300/52653e3223444593b10fdfaeaa4f6769.png
SOLOWYB12A6D4FBD7F,Walk In Holy Ghostwood/Time's Going On,Who Set That Fire,Lird Van Goles,2007,[],410000,91,251,https://lastfm.freetls.fastly.net/i/u/174s/cccc10b14e720be19d25358fe267032a.png,https://lastfm.freetls.fastly.net/i/u/300x300/cccc10b14e720be19d25358fe267032a.png
SOAUZXN12AB0184076,When You're Sick With The Blues,Honey Babe Let The Deal Go Down: The Best Of Mississippi Sheiks,Mississippi Sheiks,1994,"['blues', 'Classic Blues']",191000,777,1451,https://lastfm.freetls.fastly.net/i/u/174s/f1fda5b88dc883504562ad0b5320d515.png,https://lastfm.freetls.fastly.net/i/u/300x300/f1fda5b88dc883504562ad0b5320d515.png
SOQXRDM12AAF3B4503,Snowflakes (VeebeeO Remix),Snowflakes,Jessica Folcker,0,"['female', 'dance', 'Swedish Pop', 'Europop', 'european pop']",217000,546,726,https://lastfm.freetls.fastly.net/i/u/174s/b3d525e6b378d0c3bb3bee2d1f4b6afa.png,https://lastfm.freetls.fastly.net/i/u/300x300/b3d525e6b378d0c3bb3bee2d1f4b6afa.png
SOZUWRR12A8AE48107,Traktor,25 let,Visaci Zamek,1995,['TRAKTOR'],0,3765,20951,https://lastfm.freetls.fastly.net/i/u/174s/af3d10472e8a4bceb05dd5139227cc96.png,https://lastfm.freetls.fastly.net/i/u/300x300/af3d10472e8a4bceb05dd5139227cc96.png
SOEFBBG12AB0183691,I Can't Take The Runnings Ina Babylon - Original,Buro's Jolly Bus,BuRo,0,[],178000,2,6,https://lastfm.freetls.fastly.net/i/u/174s/9cb9a29bf43e442eae56927f402575dd.png,https://lastfm.freetls.fastly.net/i/u/300x300/9cb9a29bf43e442eae56927f402575dd.png
